title,type,description,release_year,runtime,genres,imdb_score,tmdb_popularity,service
Saiyuki,SHOW,"On present day Earth, the brotherhood of humans and demons (youkai) has been broken. A corrupt and evil demon, Gyumao, is performing experiments that combine human science and youkai magic, causing all demons to go crazy. Now, Genjo Sanzo, a trash-taking Buddist monk, is given a mission: Deliver a sacred scroll, the Maten Scripture, to India. For the journey, he is teamed up with Son Goku, a 500-year-old demon, Sha Gojyo, a red-eyed half demon human, and Cho Hakkai, a school teacher turned demon. Together, the four of them must travel to India, but the road ahead will surely be full of speed bumps, and demon attacks.",1999,22,['action'],,0.838,Hulu
IMAX: Galapagos 3D,MOVIE,"Retrace the groundbreaking footsteps of Charles Darwin with a young scientist as she explores the biological diversity and unique geologic history of the Galapagos archipelago. Using the magic of IMAX® and IMAX® 3D technology, plunge 3,000 feet into underground lava tubes, soar over the peaks of 5,000 foot volcanoes and encounter an abundance of marine life.",1999,40,['documentation'],7.7,1.681,Hulu
T-Rex: Back to the Cretaceous,MOVIE,"Ally Hayden is a teenager who shares her father's interest in dinosaurs and archaeology. When he brings a mysterious fossil back from a dig, she is convinced it's the egg of a Tyrannosaurus Rex. After accidentally knocking the egg to the floor, Ally begins to experience visions, as if she was being transported back in time to the Cretaceous period. There, she encounters several different dinosaurs, including her favorite, the mighty T-Rex.",1998,45,"['family', 'action', 'fantasy']",4.7,2.827,Hulu
Fires of Kuwait,MOVIE,"After Saddam Hussein had the Kuwait Oil wells lit up, teams from all over the world fought those fires for months. They had to save the oil resources, as well as reduce air pollution. The different teams developed different techniques of extinguishing the fires. Man's emergency creativity can be seen at it's best.",1992,36,['documentation'],,1.379,Hulu
Destiny in Space,MOVIE,"Travel alongside the astronauts as they deploy and repair the Hubble Space Telescope, soar above Venus and Mars, and find proof of new planets and the possibility of other life forming around distant stars.",1994,40,['documentation'],,0.89,Hulu
The Secret of Life on Earth,MOVIE,A breathtaking adventure across five continents and through time to reveal nature's most vital secret. Watch a flying fox gorge itself on a midnight snack of figs. Climb into the prickly jaws of insect-eating plants. Witness a mantis disguised as a flower petal lure its prey to doom.,1993,42,['documentation'],,1.456,Hulu
It's Always Sunny in Philadelphia,SHOW,"Four egocentric friends run a neighborhood Irish pub in Philadelphia and try to find their way through the adult world of work and relationships. Unfortunately, their warped views and precarious judgments often lead them to trouble, creating a myriad of uncomfortable situations that usually only get worse before they get better.",2005,23,['comedy'],8.8,49.77,Hulu
Modern Family,SHOW,"The Pritchett-Dunphy-Tucker clan is a wonderfully large and blended family. They give us an honest and often hilarious look into the sometimes warm, sometimes twisted, embrace of the modern family.",2009,21,"['comedy', 'drama', 'romance']",8.5,117.062,Hulu
Lost,SHOW,"Stripped of everything, the survivors of a horrific plane crash  must work together to stay alive. But the island holds many secrets.",2004,44,"['action', 'thriller', 'drama', 'fantasy', 'scifi']",8.4,140.875,Hulu
Justified,SHOW,"A character drama based on the 2001 Elmore Leonard short story ""Fire in the Hole."" Leonard's tale centers around U.S. Marshal Raylan Givens of Kentucky, a quiet but strong-willed official of the law. The tale covers his high-stakes job, as well as his strained relationships with his ex-wife and father.",2010,43,"['drama', 'thriller', 'western', 'action', 'crime']",8.6,23.694,Hulu
RuPaul's Drag Race,SHOW,"Join RuPaul, the world's most famous drag queen, as the host, mentor and judge for the ultimate in drag queen competitions. The top drag queens in the U.S. will vie for drag stardom as RuPaul, in full glamazon drag, will reign supreme in all judging and eliminations while helping guide the contestants as they prepare for each challenge.",2009,51,['reality'],8.5,57.597,Hulu
How I Met Your Mother,SHOW,A father recounts to his children - through a series of flashbacks - the journey he and his four best friends took leading up to him meeting their mother.,2005,24,"['comedy', 'romance']",8.3,153.898,Hulu
Memories of Murder,MOVIE,"1986 Gyunggi Province. The body of a young woman is found brutally raped and murdered. Two months later, a series of rapes and murders commences under similar circumstances. And in a country that had never known such crimes, the dark whispers about a serial murderer grow louder. A special task force is set up in the area, with two local detectives Park Doo-Man and Jo Young-Goo joined by a detective from Seoul who requested to be assigned to the case.",2003,131,"['thriller', 'action', 'crime', 'drama']",8.1,24.085,Hulu
Firefly,SHOW,"In the year 2517, after the arrival of humans in a new star system, follow the adventures of the renegade crew of Serenity, a ""Firefly-class"" spaceship. The ensemble cast portrays the nine characters who live on Serenity.",2002,47,"['scifi', 'drama']",9.0,28.461,Hulu
Drag Me to Hell,MOVIE,"After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.",2009,99,"['thriller', 'horror', 'action']",6.6,143.645,Hulu
Bones,SHOW,"Dr. Temperance Brennan and her colleagues at the Jeffersonian's Medico-Legal Lab assist Special Agent Seeley Booth with murder investigations when the remains are so badly decomposed, burned or destroyed that the standard identification methods are useless.",2005,47,"['drama', 'romance', 'comedy', 'crime']",7.8,282.433,Hulu
Scrubs,SHOW,"In the unreal world of Sacred Heart Hospital, John ""J.D."" Dorian learns the ways of medicine, friendship and life.",2001,24,"['comedy', 'drama']",8.4,73.23,Hulu
Grey's Anatomy,SHOW,Follows the personal and professional lives of a group of doctors at Seattle’s Grey Sloan Memorial Hospital.,2005,49,"['drama', 'romance']",7.6,1215.393,Hulu
Sons of Anarchy,SHOW,"An adrenalized drama with darkly comedic undertones that explores a notorious outlaw motorcycle club’s (MC) desire to protect its livelihood while ensuring that their simple, sheltered town of Charming, California remains exactly that, charming. The MC must confront threats from drug dealers, corporate developers, and overzealous law officers. Behind the MC’s familial lifestyle and legally thriving automotive shop is a ruthless and illegal arms business driven by the seduction of money, power, and blood.",2008,55,"['drama', 'thriller', 'crime']",8.6,104.827,Hulu
Criminal Minds,SHOW,"An elite team of FBI profilers analyze the country's most twisted criminal minds, anticipating their next moves before they strike again. The Behavioral Analysis Unit's most experienced agent is David Rossi, a founding member of the BAU who returns to help the team solve new cases.",2005,44,"['thriller', 'crime', 'drama']",8.1,401.416,Hulu
Despicable Me,MOVIE,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",2010,95,"['animation', 'family', 'scifi', 'fantasy', 'comedy', 'crime']",7.6,101.839,Hulu
Community,SHOW,"Follow the lives of a group of students at what is possibly the world’s worst community college in the fictional locale of Greendale, Colorado.",2009,23,['comedy'],8.5,48.311,Hulu
Hot Fuzz,MOVIE,"As a former London constable, Nicholas Angel finds it difficult to adapt to his new assignment in the sleepy British village of Sandford. Not only does he miss the excitement of the big city, but he also has a well-meaning oaf for a partner. However, when a series of grisly accidents rocks Sandford, Angel smells something rotten in the idyllic village.",2007,121,"['comedy', 'action', 'thriller', 'european']",7.8,19.217,Hulu
Party Down,SHOW,A group of struggling actors and dysfunctional dreamers wait for their big break while they are stuck serving hors d'oeurves for a Hollywood catering company 'Party Down.',2009,28,"['comedy', 'drama']",8.3,14.634,Hulu
Heartland,SHOW,"Life is hard on the Flemings' ranch in the Alberta foothills where abused or neglected horses find refuge with a kind, hard-working family. Debts abound and the bank is about to foreclose. Can they keep the ranch running?",2007,44,"['drama', 'family']",8.4,68.46,Hulu
The Amazing Race,SHOW,"This reality competition sees teams embark on a trek around the world to amazing destinations where they must compete in a series of challenges, some mental and some physical. Only when the tasks are completed will they learn of their next location. Teams who are the farthest behind will gradually be eliminated as the contest progresses, with the first team to arrive at the final destination winning the race and the $1 million prize.",2001,48,"['reality', 'family', 'action']",7.8,34.856,Hulu
Forgetting Sarah Marshall,MOVIE,"When Sarah Marshall dumps aspiring musician Peter Bretter for rock star Aldous Snow, Peter's world comes crashing down. His best friend suggests that Peter should get away from everything and to fly off to Hawaii to escape all his problems. After arriving in Hawaii and meeting the beautiful Rachel Jansen, Peter is shocked to see not only Aldous Snow in Hawaii, but also Sarah Marshall.",2008,111,"['comedy', 'drama', 'romance']",7.1,18.358,Hulu
